"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3220000","3220000-102-1978-04351","19781116","","03","폐업","02","폐업","20120830","","","","0205456511","53.57","135996","서울특별시 강남구 논현동 211-16번지 ","","","둥지","2005-05-23 00:00:00","I","2018-08-31 23:59:59.0","카바레","","","카바레","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","53.57","","",""
"3220000","3220000-102-1978-04381","19780726","","03","폐업","02","폐업","19980120","","","","02 5451982","153.75","135887","서울특별시 강남구 신사동 513-4번지 ","","","시티클럽","2001-10-25 00:00:00","I","2018-08-31 23:59:59.0","카바레","201773.37           ","446087.16           ","카바레","0","0","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","153.75","","",""
"3220000","3220000-102-1979-04237","19790120","","03","폐업","02","폐업","20050511","","","","02 5456969","154.23","135863","서울특별시 강남구 삼성동 1-3번지 ","","","걸작","2004-11-09 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","203648.072536572    ","446062.358088334    ","룸살롱","","","","","","","","","","","","","","N","154.23","","",""
"3220000","3220000-102-1979-04308","19790315","","03","폐업","02","폐업","20111227","","","","02 5526725","220.36","135920","서울특별시 강남구 역삼동 720-23번지 ","","","조이","2008-07-23 14:17:02","I","2018-08-31 23:59:59.0","카바레","203651.669007478    ","444353.684205677    ","카바레","","","","","","","","","","","","","","N","220.36","","",""
"3220000","3220000-102-1979-04309","19790419","","03","폐업","02","폐업","20121124","","","","","116.89","135917","서울특별시 강남구 역삼동 689-10번지 ","서울특별시 강남구 언주로 528, 지하1층 (역삼동)","06147","스페이스아이","2011-11-01 16:37:32","I","2018-08-31 23:59:59.0","카바레","203624.5093086      ","444823.632821232    ","카바레","0","0","","","","","","","","","","","","N","116.89","","",""
"3220000","3220000-102-1979-04317","19790922","","03","폐업","02","폐업","19900515","","","","0205454195","122.75","135509","서울특별시 강남구 삼성동 117-0번지 ","","","뉴욕장","2001-08-02 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","204512.650008205    ","445567.168343922    ","룸살롱","2","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","122.75","","",""
"3220000","3220000-102-1979-04322","19791129","","03","폐업","02","폐업","20001009","","","","02 5403041","424.49","135545","서울특별시 강남구 논현동 202-7번지 지하3층 ","","","자바","2002-06-14 00:00:00","I","2018-08-31 23:59:59.0","카바레","202355.753693054    ","444839.725721091    ","카바레","15","10","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","424.49","","",""
"3220000","3220000-102-1979-04340","19790524","","03","폐업","02","폐업","19941015","","","","0205461111","105.99","135825","서울특별시 강남구 논현동 165-8번지 ","","","가나","2001-08-02 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","202062.217390025    ","444888.001652112    ","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","105.99","","",""
"3220000","3220000-102-1979-04393","19790501","","03","폐업","02","폐업","20171227","","","","02 5422976","697.64","135812","서울특별시 강남구 논현동 6-0번지 ","서울특별시 강남구 도산대로 144 (논현동)","06040","매니아","2017-12-27 14:51:45","I","2018-08-31 23:59:59.0","룸살롱","202108.433846703    ","446160.618240423    ","룸살롱","","","","","","","","","","","","","","N","697.64","","",""
"3220000","3220000-102-1979-04403","19790305","","03","폐업","02","폐업","19990313","","","","02 5671390","163.09","135509","서울특별시 강남구 삼성동 117-0번지 ","","","뉴욕무도회관","1999-03-13 00:00:00","I","2018-08-31 23:59:59.0","카바레","204512.650008205    ","445567.168343922    ","카바레","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","163.09","","",""
"3220000","3220000-102-1979-04404","19791208","","03","폐업","02","폐업","20170918","","","","070 82250034","1,069.18","135812","서울특별시 강남구 논현동 6번지 지하1,2층 ","서울특별시 강남구 도산대로 144, 지하1,2층 (논현동)","06040","이브닝","2017-09-18 17:10:12","I","2018-08-31 23:59:59.0","카바레","202108.433846703    ","446160.618240423    ","카바레","","","","","","","","","","","","","","N","1069.18","","",""
"3220000","3220000-102-1979-18634","19790511","","03","폐업","02","폐업","20070917","","","","02 5406413","794.07","135887","서울특별시 강남구 신사동 501-2번지 ","","","맨하탄","2004-12-27 00:00:00","I","2018-08-31 23:59:59.0","카바레","201704.936963651    ","446060.310724777    ","카바레","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","794.07","","",""
"3220000","3220000-102-1979-21336","19790822","","03","폐업","02","폐업","20000229","","","","0200000000","208.73","135957","서울특별시 강남구 청담동 129-5번지 ","","","코러스비젼","2000-02-29 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","208.73","","",""
"3220000","3220000-102-1980-04299","19800710","","03","폐업","02","폐업","20131104","","","","02 5681804","179.26","135907","서울특별시 강남구 역삼동 601-0번지 ","서울특별시 강남구 봉은사로 108 (역삼동)","06123","세븐노래클럽","2012-12-10 12:12:44","I","2018-08-31 23:59:59.0","카바레","202191.232125607    ","444703.407194175    ","카바레","","","","","","","","","","","","","","N","179.26","","",""
"3220000","3220000-102-1980-04312","19800514","","03","폐업","02","폐업","20121110","","","","02 5665201","271.51","135934","서울특별시 강남구 역삼동 825-22번지 ","서울특별시 강남구 테헤란로4길 14 (역삼동)","06232","스폰지","2003-08-18 00:00:00","I","2018-08-31 23:59:59.0","카바레","202545.777216075    ","443894.326181431    ","카바레","9","10","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","271.51","","",""
"3220000","3220000-102-1980-04313","19800529","","03","폐업","02","폐업","20041208","","","","0205459087","144.10","135868","서울특별시 강남구 삼성동 49-10번지 ","","","미즈","2001-11-12 00:00:00","I","2018-08-31 23:59:59.0","카바레","204391.797459844    ","445587.747574345    ","카바레","6","6","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","144.1","","",""
"3220000","3220000-102-1980-04353","1980-04-21","","03","폐업","02","폐업","2023-10-31","","","","0234442678","213.81","135-868","서울특별시 강남구 삼성동 49-9","서울특별시 강남구 봉은사로 463 (삼성동)","","사또","2023-11-09 15:04:40","U","2022-10-31 23:01:00.0","룸살롱","204377.539371534","445582.398728238","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-1980-04394","19800915","","03","폐업","02","폐업","20050530","","","","0204518133","835.07","135907","서울특별시 강남구 역삼동 602-0번지 ","","","닉스앤낙스","2005-03-29 00:00:00","I","2018-08-31 23:59:59.0","카바레","202299.611121179    ","444739.274032656    ","카바레","","","","","","","","","","","","","","N","835.07","","",""
"3220000","3220000-102-1980-20867","19800522","","03","폐업","02","폐업","20080619","","","","02 5532525","253.98","135913","서울특별시 강남구 역삼동 662-14번지 ","","","에이플러스","2008-05-15 17:39:23","I","2018-08-31 23:59:59.0","룸살롱","203529.72124542     ","444859.188711678    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","253.98","","",""
"3220000","3220000-102-1981-04303","19810605","","03","폐업","02","폐업","20030825","","","","02 5152267","393.28","135827","서울특별시 강남구 논현동 199번지 ","","","뉴에스","2002-08-13 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","202077.94256829     ","444851.373830073    ","룸살롱","0","0","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","393.28","","",""
"3220000","3220000-102-1981-04330","19810331","","03","폐업","02","폐업","20050513","","","","02 5499555","206.32","135545","서울특별시 강남구 논현동 201-7번지 ","","","파솔라","2005-01-04 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","202252.004751921    ","444783.767121701    ","룸살롱","","","","","","","","","","","","","","N","206.32","","",""
"3220000","3220000-102-1981-04332","19810930","","03","폐업","02","폐업","20060118","","","","02 5478738","262.19","135831","서울특별시 강남구 논현동 237-10번지 ","","","아지트","2004-07-06 00:00:00","I","2018-08-31 23:59:59.0","카바레","203242.466677462    ","445211.460368106    ","카바레","","","","","","","","","","","","","","N","262.19","","",""
"3220000","3220000-102-1981-04366","19810926","","03","폐업","02","폐업","20090529","","","","0234447257","169.40","135894","서울특별시 강남구 신사동 615-0번지 지하2호 ","","","여우","2007-05-07 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","202650.144045095    ","447301.71571803     ","룸살롱","","","","","","","","","","","","","","N","169.4","","",""
"3220000","3220000-102-1981-19135","19811005","","03","폐업","02","폐업","20160811","","","","02 5528877","771.54","135876","서울특별시 강남구 삼성동 141-10번지 ","서울특별시 강남구 테헤란로63길 9, 지하1층 (삼성동)","","(주)룰루","2016-05-18 16:27:38","I","2018-08-31 23:59:59.0","룸살롱","204369.881017555    ","444844.447866296    ","룸살롱","","","","","","","","","","","","","","N","771.54","","",""
"3220000","3220000-102-1982-04213","19821110","","03","폐업","02","폐업","20121210","","","","","157.78","135889","서울특별시 강남구 신사동 537-10번지 ","서울특별시 강남구 도산대로 131 (신사동)","06035","신사동왕족발","2012-10-26 10:17:02","I","2018-08-31 23:59:59.0","카바레","201948.515562104    ","446179.775774667    ","카바레","","","","","","","","","","","","","","N","157.78","","",""
"3220000","3220000-102-1982-04288","19820704","","03","폐업","02","폐업","20000422","","","","02 5478738","207.45","135545","서울특별시 강남구 논현동 201-4번지 ","","","모짜르트","2000-04-22 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","202220.14           ","444805.625          ","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","207.45","","",""
"3220000","3220000-102-1982-04290","19821110","","03","폐업","02","폐업","19990507","","","","0205564647","154.90","135891","서울특별시 강남구 신사동 563-37번지 ","","","백제","2001-08-02 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","202386.373779893    ","446453.725355577    ","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","154.9","","",""
"3220000","3220000-102-1982-04302","19820521","","03","폐업","02","폐업","19900530","","","","0205117211","161.99","135240","서울특별시 강남구 개포동 0번지 ","","","수현","2003-04-11 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","161.99","","",""
"3220000","3220000-102-1982-04304","19820409","","03","폐업","02","폐업","20160204","","","","0234523531","365.00","135913","서울특별시 강남구 역삼동 653-2번지 ","서울특별시 강남구 봉은사로 236 (역삼동)","06135","더블유(W)","2014-12-04 13:55:07","I","2018-08-31 23:59:59.0","룸살롱","203296.478629484    ","445118.01377117     ","룸살롱","","","","","","","","","","","","","","N","365","","",""
"3220000","3220000-102-1982-04305","19820122","","03","폐업","02","폐업","20160204","","","","02 5620044","569.92","135913","서울특별시 강남구 역삼동 653-2번지 ","서울특별시 강남구 봉은사로 236 (역삼동)","06135","썸","2016-04-18 09:58:45","I","2018-08-31 23:59:59.0","카바레","203296.478629484    ","445118.01377117     ","카바레","","","유흥업소밀집지역","","","","","","","","","","","N","569.92","","",""
"3220000","3220000-102-1982-04306","1982-06-10","","01","영업/정상","01","영업","","","","","02 5445188","430.00","135-831","서울특별시 강남구 논현동 237-5","서울특별시 강남구 언주로 605 (논현동)","06109","웸블리","2023-04-21 14:24:28","U","2022-12-03 22:03:00.0","룸살롱","203219.16612821","445239.405224044","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-1982-04344","19820320","","03","폐업","02","폐업","20161005","","","","02 5435551","771.53","135812","서울특별시 강남구 논현동 5-4번지 ","서울특별시 강남구 도산대로 138 (논현동)","06039","가스통","2016-05-25 15:02:16","I","2018-08-31 23:59:59.0","카바레","202033.505739685    ","446140.278408226    ","카바레","","","","","","","","","","","","","","N","771.53","","",""
"3220000","3220000-102-1982-04358","19821214","","03","폐업","02","폐업","20000920","","","","02 5584111","160.94","135915","서울특별시 강남구 역삼동 678-32번지 ","","","색종이","2000-09-20 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","203354.571059684    ","444416.486475865    ","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","160.94","","",""
"3220000","3220000-102-1982-04372","19820209","","01","영업/정상","01","영업","","","","","0205673397","1,747.67","135907","서울특별시 강남구 역삼동 604-11 ","서울특별시 강남구 봉은사로 150 (역삼동)","06125","주식회사 달리는토끼","2021-11-05 13:05:53","U","2021-11-07 02:40:00.0","관광호텔나이트(카바레)","202699.226067088    ","444846.764226016    ","관광호텔나이트(카바레)","0","0","","","","0","0","0","0","0","","0","0","N","1747.67","","",""
"3220000","3220000-102-1982-04383","19820730","","03","폐업","02","폐업","20030923","","","","02 5547055","95.99","135811","서울특별시 강남구 논현동 17-8번지 ","","","보스","2002-06-19 00:00:00","I","2018-08-31 23:59:59.0","스텐드바","201723.29           ","445846.695          ","스텐드바","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","95.99","","",""
"3220000","3220000-102-1982-19654","19820930","","03","폐업","02","폐업","20030214","","","","02 5438582","164.32","135816","서울특별시 강남구 논현동 61-3번지 ","","","아이","2002-10-15 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","202681.655965184    ","446446.993405047    ","룸살롱","0","0","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","164.32","","",""
"3220000","3220000-102-1982-20328","19821222","","03","폐업","02","폐업","20000929","","","","02 5550112","117.04","135874","서울특별시 강남구 삼성동 112-5번지 ","","","스카이라운지","2001-11-01 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","203943.258999722    ","445342.390544546    ","룸살롱","2","4","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","117.04","","",""
"3220000","3220000-102-1983-04277","19830512","","03","폐업","02","폐업","20011120","","","","0200000000","301.62","135893","서울특별시 강남구 신사동 588-21번지 ","","","한우","2001-08-02 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","202630.825          ","446511.985          ","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","301.62","","",""
"3220000","3220000-102-1983-04281","19830613","","03","폐업","02","폐업","20121019","","","","0205673154","208.61","135915","서울특별시 강남구 역삼동 677-16번지 ","서울특별시 강남구 테헤란로37길 13-5 (역삼동)","06142","보림","2005-05-18 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","203491.716358528    ","444517.244259355    ","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","208.61","","",""
"3220000","3220000-102-1983-04286","19830115","","03","폐업","02","폐업","19940502","","","","0205622552","283.10","135924","서울특별시 강남구 역삼동 736-16번지 ","","","발리","2001-08-02 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","202967.31799669     ","444136.953159125    ","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","283.1","","",""
"3220000","3220000-102-1983-04292","19830121","","03","폐업","02","폐업","20050812","","","","02 5011762","617.04","135907","서울특별시 강남구 역삼동 603-5번지 ","","","폴라리스","2005-06-30 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","202556.030346964    ","444838.827148537    ","룸살롱","8","11","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","617.04","","",""
"3220000","3220000-102-1983-04293","19830204","","03","폐업","02","폐업","19990726","","","","02 5678984","144.82","135513","서울특별시 강남구 역삼동 703-0번지 ","","","국빈","2001-08-02 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","203832.545483355    ","444712.537964939    ","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","144.82","","",""
"3220000","3220000-102-1983-04294","19830323","","03","폐업","02","폐업","20050311","","","","02 5622354","241.15","135080","서울특별시 강남구 역삼동 825-22번지 ,23 ","","","이비사","2004-07-28 00:00:00","I","2018-08-31 23:59:59.0","카바레","202545.777216075    ","443894.326181431    ","카바레","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","241.15","","",""
"3220000","3220000-102-1983-04295","19830613","","03","폐업","02","폐업","20060428","","","","02 5563267","169.93","135922","서울특별시 강남구 역삼동 705-27번지 ","","","빨간여우","2004-10-05 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","204215.162571746    ","444731.386522359    ","룸살롱","2","4","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","169.93","","",""
"3220000","3220000-102-1983-04296","19830613","","03","폐업","02","폐업","20181207","","","","","323.41","135915","서울특별시 강남구 역삼동 678-20번지 ","서울특별시 강남구 테헤란로29길 9 (역삼동)","06141","여자친구","2018-12-06 10:00:03","U","2018-12-08 02:40:00.0","룸살롱","203340.099626863    ","444451.716203068    ","룸살롱","","","","","","","","","","","","","","N","323.41","","",""
"3220000","3220000-102-1983-04297","19830719","","03","폐업","02","폐업","20120713","","","","02 5584747","132.56","135915","서울특별시 강남구 역삼동 678-29번지 ","서울특별시 강남구 테헤란로33길 5 (역삼동)","06141","알라딘클럽","2012-07-13 11:52:29","I","2018-08-31 23:59:59.0","룸살롱","203412.589874559    ","444440.380088943    ","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","132.56","","",""
"3220000","3220000-102-1983-04323","19830430","","03","폐업","02","폐업","20171120","","","","02 5186590","298.50","135825","서울특별시 강남구 논현동 164-18번지 지층 ","서울특별시 강남구 강남대로 520, 지층 (논현동)","06114","갤럭시 노래팡","2017-11-20 13:05:01","I","2018-08-31 23:59:59.0","카바레","201985.734391433    ","445167.057266753    ","카바레","","","","","","","","","","","","","","N","298.5","","",""
"3220000","3220000-102-1983-04324","19830430","","01","영업/정상","01","영업","","","","","02  5476082","987.00","135868","서울특별시 강남구 삼성동 45-10 지상1~2층","서울특별시 강남구 봉은사로 459, 지상1~2층 (삼성동)","06096","피터팬","2022-09-20 15:06:20","U","2021-12-08 22:02:00.0","룸살롱","204324.263443033","445580.187539001","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-1983-04346","19830328","","03","폐업","02","폐업","20100526","","","","02 5667787","393.56","135934","서울특별시 강남구 역삼동 825-31번지 ","","","한솔","2007-12-20 13:29:16","I","2018-08-31 23:59:59.0","룸살롱","202512.210084894    ","443918.163416842    ","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","393.56","","",""
"3220000","3220000-102-1983-04349","19830730","","01","영업/정상","01","영업","","","","","02  516 0407","285.97","135830","서울특별시 강남구 논현동 242-53번지 가헌빌딩 ","서울특별시 강남구 선릉로 659, 가헌빌딩 지하1층 (논현동)","06099","봄","2018-05-16 12:35:14","I","2018-08-31 23:59:59.0","룸살롱","203609.924951285    ","445913.690821398    ","룸살롱","","","","","","","","","","","","","","Y","285.97","","",""
"3220000","3220000-102-1983-04408","19830521","","03","폐업","02","폐업","19990415","","","","02 5147800","481.65","135953","서울특별시 강남구 청담동 71-8번지 ","","","젬마","2001-08-02 00:00:00","I","2018-08-31 23:59:59.0","카바레","204871.752307896    ","446495.04375637     ","카바레","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","481.65","","",""
"3220000","3220000-102-1983-19612","19831109","","03","폐업","02","폐업","20200520","","","","02 5087122","308.50","135915","서울특별시 강남구 역삼동 677-11번지 지하2층 ","서울특별시 강남구 테헤란로33길 16, 지하2층 (역삼동)","06142","아쿠아","2020-05-20 16:21:24","U","2020-05-22 02:40:00.0","룸살롱","203414.8682942      ","444515.570280103    ","룸살롱","","","","","","","","","","","","","","N","308.5","","",""
"3220000","3220000-102-1984-04230","19840609","","03","폐업","02","폐업","20151120","","","","","286.58","135897","서울특별시 강남구 신사동 652-14번지 지하1층 ","서울특별시 강남구 도산대로 331, 지하1층 (신사동)","06019","베스트","2015-11-20 09:41:58","I","2018-08-31 23:59:59.0","룸살롱","203300.715916038    ","446789.650787302    ","룸살롱","","","","","","","","","","","","","","N","286.58","","",""
"3220000","3220000-102-1984-04269","19840516","","03","폐업","02","폐업","20100409","","","","02 5676158","268.38","135934","서울특별시 강남구 역삼동 825-1번지 지하1층 ","","","버즈","2010-04-08 16:40:32","I","2018-08-31 23:59:59.0","카바레","202470.1            ","443933.005000001    ","카바레","","","","","","","","","","","","","","N","268.38","","",""
"3220000","3220000-102-1984-04270","19840601","","03","폐업","02","폐업","20170515","","","","02 5398868","276.97","135877","서울특별시 강남구 삼성동 144-23번지 ","서울특별시 강남구 테헤란로 439 (삼성동)","06158","발전소","2017-05-16 11:02:36","I","2018-08-31 23:59:59.0","카바레","204809.356678073    ","444959.618486655    ","카바레","","","","","","","","","","","","","","N","276.97","","",""
"3220000","3220000-102-1984-04271","19840604","","03","폐업","02","폐업","20000303","","","","02 5569292","816.59","135924","서울특별시 강남구 역삼동 736-17번지 ","","","베세토","2000-03-03 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","202983.911878234    ","444109.138798396    ","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","816.59","","",""
"3220000","3220000-102-1984-04272","1984-07-14","","01","영업/정상","01","영업","","","","","02 5687207","518.00","135-080","서울특별시 강남구 역삼동 702-16 ,17","서울특별시 강남구 테헤란로47길 8 (역삼동,,17)","06151","에프원","2023-11-23 16:12:06","U","2022-10-31 22:05:00.0","룸살롱","203950.125855442","444674.7981589","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-1984-04273","19840908","","03","폐업","02","폐업","20100503","","","","02 5570005","201.63","135513","서울특별시 강남구 역삼동 703-2번지 ","","","치토스","2010-02-12 14:44:44","I","2018-08-31 23:59:59.0","룸살롱","203816.852338011    ","444669.732262585    ","룸살롱","","","","","","","","","","","","","","N","201.63","","",""
"3220000","3220000-102-1984-04274","19841103","","03","폐업","02","폐업","19950306","","","","02 5680611","570.84","135545","서울특별시 강남구 논현동 202-7번지 ","","","다이내스티","2001-08-02 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","202355.753693054    ","444839.725721091    ","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","570.84","","",""
"3220000","3220000-102-1984-04275","19841113","","03","폐업","02","폐업","20091005","","","","0205677991","505.93","135933","서울특별시 강남구 역삼동 823-4번지 ","","","대월","2009-04-16 16:38:21","I","2018-08-31 23:59:59.0","카바레","202727.96844881     ","444000.942127031    ","카바레","","","","","","","","","","","","","","N","505.93","","",""
"3220000","3220000-102-1984-04284","19840310","","03","폐업","02","폐업","20080102","","","","02 5677700","303.60","135934","서울특별시 강남구 역삼동 825-27번지 ","","","달팽이","2004-02-09 00:00:00","I","2018-08-31 23:59:59.0","카바레","202530.779356423    ","443846.791232238    ","카바레","7","9","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","303.6","","",""
"3220000","3220000-102-1984-04285","19840426","","03","폐업","02","폐업","20040514","","","","02 5620872","805.71","135876","서울특별시 강남구 삼성동 142-35번지 ","","","네이버","2004-01-30 00:00:00","I","2018-08-31 23:59:59.0","카바레","204410.462342038    ","444837.488072395    ","카바레","0","0","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","805.71","","",""
